      Lat      Lon      Cls
    41.25    55.75      BSk
    41.25    56.25      BWk
    41.25    56.75      BWk
    41.25    57.25      BWk
    41.25    57.75      BWk
    41.25    58.25      BWk
    41.25    58.75      BWk
    41.25    59.25      BWk
    41.25    59.75      BWk
    41.25    60.25      BWk
    41.25    60.75      BWk
    41.25    61.25      BWk
    41.25    61.75      BWk
    41.25    62.25      BWk
    41.25    62.75      BWk
    41.25    63.25      BWk
    41.25    63.75      BWk
    41.25    64.25      BWk
    41.25    64.75      BWk
    41.25    65.25      BSk
    41.25    65.75      BSk
    41.25    66.25      BSk
    41.25    66.75      BSk
    41.25    67.25      Csa
    41.25    67.75      Csa
    41.25    68.25      Csa
    41.25    68.75      Csa
    41.25    69.25      Csa
    41.25    69.75      Dsa
    41.25    70.25      Dsc
    41.25    70.75      Dsc
    41.25    71.25      Dsb
    41.25    71.75      Dsa
    41.25    72.25      BSk
    41.25    72.75      Dsb
    41.25    73.25      Dsb
    41.25    73.75      Dsb
    41.25    74.25      Dsb
    41.25    74.75      Dfb
    41.25    75.25      Dfb
    41.25    75.75      BSk
    41.25    76.25      Dfc
    41.25    76.75      Dfc
    41.25    77.25       ET
    41.25    77.75       ET
    41.25    78.25       ET
    41.25    78.75      BSk
    41.25    79.25      BWk
    41.25    79.75      BWk
    41.25    80.25      BWk
    41.25    80.75      BWk
    41.25    81.25      BWk
    41.25    81.75      BWk
    41.25    82.25      BWk
    41.25    82.75      BWk
    41.25    83.25      BWk
    41.25    83.75      BWk
    41.25    84.25      BWk
    41.25    84.75      BWk
    41.25    85.25      BWk
    41.25    85.75      BWk
    41.25    86.25      BWk
    41.25    86.75      BWk
    41.25    87.25      BWk
    41.25    87.75      BWk
    41.25    88.25      BWk
    41.25    88.75      BWk
    41.25    89.25      BWk
    41.25    89.75      BWk
    41.25    90.25      BWk
    41.25    90.75      BWk
    41.25    91.25      BWk
    41.25    91.75      BWk
    41.25    92.25      BWk
    41.25    92.75      BWk
    41.25    93.25      BWk
    41.25    93.75      BWk
    41.25    94.25      BWk
    41.25    94.75      BWk
    41.25    95.25      BWk
    41.25    95.75      BWk
    41.25    96.25      BWk
    41.25    96.75      BWk
    41.25    97.25      BWk
    41.25    97.75      BWk
    41.25    98.25      BWk
    41.25    98.75      BWk
    41.25    99.25      BWk
    41.25    99.75      BWk
    41.25   100.25      BWk
    41.25   100.75      BWk
    41.25   101.25      BWk
    41.25   101.75      BWk
    41.25   102.25      BWk
    41.25   102.75      BWk
    41.25   103.25      BWk
    41.25   103.75      BWk
    41.25   104.25      BWk
    41.25   104.75      BWk
    41.25   105.25      BWk
    41.25   105.75      BWk
    41.25   106.25      BWk
    41.25   106.75      BWk
    41.25   107.25      BWk
    41.25   107.75      BWk
    41.25   108.25      BWk
    41.25   108.75      BSk
    41.25   109.25      BSk
    41.25   109.75      BSk
    41.25   110.25      BSk
    41.25   110.75      BSk
    41.25   111.25      BSk
    41.25   111.75      BSk
    41.25   112.25      Dwb
    41.25   112.75      BSk
    41.25   113.25      Dwb
    41.25   113.75      Dwb
    41.25   114.25      Dwb
    41.25   114.75      Dwb
    41.25   115.25      Dwb
    41.25   115.75      Dwb
    41.25   116.25      Dwb
    41.25   116.75      Dwb
    41.25   117.25      Dwb
    41.25   117.75      Dwb
    41.25   118.25      Dwb
    41.25   118.75      Dwb
    41.25   119.25      Dwb
    41.25   119.75      Dwb
    41.25   120.25      Dwa
    41.25   120.75      Dwb
    41.25   121.25      Dwa
    41.25   121.75      Dwa
    41.25   122.25      Dwa
    41.25   122.75      Dwa
    41.25   123.25      Dwa
    41.25   123.75      Dwa
    41.25   124.25      Dwa
    41.25   124.75      Dwa
    41.25   125.25      Dwb
    41.25   125.75      Dwb
    41.25   126.25      Dwb
    41.25   126.75      Dwb
    41.25   127.25      Dwb
    41.25   127.75      Dwb
    41.25   128.25      Dwc
    41.25   128.75      Dwc
    41.25   129.25      Dwb
    41.25   129.75      Dwa
    41.25   140.25      Dfa
    41.25   140.75      Dfb
    41.25   141.25      Dfb
    41.75  -124.25      Csb
    41.75  -123.75      Csb
    41.75  -123.25      Csb
    41.75  -122.75      Csb
    41.75  -122.25      Csb
    41.75  -121.75      Csb
    41.75  -121.25      Csb
    41.75  -120.75      Csb
    41.75  -120.25      Csb
    41.75  -119.75      Dsb
    41.75  -119.25      Dsb
    41.75  -118.75      BSk
    41.75  -118.25      BSk
    41.75  -117.75      BSk
    41.75  -117.25      BSk
    41.75  -116.75      BSk
    41.75  -116.25      BSk
    41.75  -115.75      Dfb
    41.75  -115.25      Dfb
    41.75  -114.75      BSk
    41.75  -114.25      BSk
    41.75  -113.75      BSk
    41.75  -113.25      BSk
    41.75  -112.75      BSk
    41.75  -112.25      Dfa
    41.75  -111.75      Dfb
    41.75  -111.25      Dfb
    41.75  -110.75      Dfb
    41.75  -110.25      Dfb
    41.75  -109.75      BSk
    41.75  -109.25      BSk
    41.75  -108.75      BSk
    41.75  -108.25      BSk
    41.75  -107.75      Dfb
    41.75  -107.25      Dfb
    41.75  -106.75      Dfb
    41.75  -106.25      Dfb
    41.75  -105.75      BSk
    41.75  -105.25      BSk
    41.75  -104.75      BSk
    41.75  -104.25      BSk
    41.75  -103.75      BSk
    41.75  -103.25      BSk
    41.75  -102.75      BSk
    41.75  -102.25      BSk
    41.75  -101.75      BSk
    41.75  -101.25      Dfa
    41.75  -100.75      Dfa
    41.75  -100.25      Dfa
    41.75   -99.75      Dfa
    41.75   -99.25      Dfa
    41.75   -98.75      Dfa
    41.75   -98.25      Dfa
    41.75   -97.75      Dfa
    41.75   -97.25      Dfa
    41.75   -96.75      Dfa
    41.75   -96.25      Dfa
    41.75   -95.75      Dfa
    41.75   -95.25      Dfa
    41.75   -94.75      Dfa
    41.75   -94.25      Dfa
    41.75   -93.75      Dfa
    41.75   -93.25      Dfa
    41.75   -92.75      Dfa
    41.75   -92.25      Dfa
    41.75   -91.75      Dfa
    41.75   -91.25      Dfa
    41.75   -90.75      Dfa
    41.75   -90.25      Dfa
    41.75   -89.75      Dfa
    41.75   -89.25      Dfa
    41.75   -88.75      Dfa
    41.75   -88.25      Dfa
    41.75   -87.75      Dfa
    41.75   -87.25      Dfa
    41.75   -86.75      Dfa
    41.75   -86.25      Dfa
    41.75   -85.75      Dfa
    41.75   -85.25      Dfa
    41.75   -84.75      Dfb
    41.75   -84.25      Dfb
    41.75   -83.75      Dfa
    41.75   -83.25      Dfa
    41.75   -82.75      Dfa
    41.75   -81.75      Dfa
    41.75   -81.25      Dfb
    41.75   -80.75      Dfb
    41.75   -80.25      Dfb
    41.75   -79.75      Dfb
    41.75   -79.25      Dfb
    41.75   -78.75      Dfb
    41.75   -78.25      Dfb
    41.75   -77.75      Dfb
    41.75   -77.25      Dfb
    41.75   -76.75      Dfb
    41.75   -76.25      Dfb
    41.75   -75.75      Dfb
    41.75   -75.25      Dfb
    41.75   -74.75      Dfb
    41.75   -74.25      Dfa
    41.75   -73.75      Dfa
    41.75   -73.25      Dfb
    41.75   -72.75      Dfa
    41.75   -72.25      Dfb
    41.75   -71.75      Cfb
    41.75   -71.25      Cfa
    41.75   -70.75      Cfa
    41.75   -70.25      Cfa
    41.75   -69.75      Cfa
    41.75    -8.75      Csb
    41.75    -8.25      Csb
    41.75    -7.75      Csb
    41.75    -7.25      Csb
    41.75    -6.75      Csb
    41.75    -6.25      Csb
    41.75    -5.75      Csb
    41.75    -5.25      Csb
    41.75    -4.75      Csb
    41.75    -4.25      Csb
    41.75    -3.75      Csb
    41.75    -3.25      Csb
    41.75    -2.75      Cfb
    41.75    -2.25      Cfb
    41.75    -1.75      Cfb
    41.75    -1.25      BSk
    41.75    -0.75      BSk
    41.75    -0.25      Cfa
    41.75     0.25      Cfa
    41.75     0.75      Cfa
    41.75     1.25      Cfb
    41.75     1.75      Cfb
    41.75     2.25      Cfb
    41.75     2.75      Cfa
    41.75     3.25      Csa
    41.75     8.75      Csb
    41.75     9.25      Csb
    41.75    12.25      Csa
    41.75    12.75      Csa
    41.75    13.25      Cfa
    41.75    13.75      Cfa
    41.75    14.25      Cfb
    41.75    14.75      Cfa
    41.75    15.25      Cfa
    41.75    15.75      Cfa
    41.75    16.25      Cfa
    41.75    19.25      Csa
    41.75    19.75      Csa
    41.75    20.25      Csb
    41.75    20.75      Cfb
    41.75    21.25      Cfb
    41.75    21.75      Cfb
    41.75    22.25      Cfa
    41.75    22.75      Cfb
    41.75    23.25      Cfb
    41.75    23.75      Cfb
    41.75    24.25      Dfb
    41.75    24.75      Dfb
    41.75    25.25      Cfb
    41.75    25.75      Cfa
    41.75    26.25      Cfa
    41.75    26.75      Cfa
    41.75    27.25      Cfa
    41.75    27.75      Cfb
    41.75    28.25      Csa
    41.75    32.25      Cfa
    41.75    32.75      Cfb
    41.75    33.25      Cfb
    41.75    33.75      Cfb
    41.75    34.25      Cfb
    41.75    34.75      Cfb
    41.75    35.25      Cfb
    41.75    35.75      Cfa
    41.75    36.25      Cfa
    41.75    41.75      Cfb
    41.75    42.25      Dfb
    41.75    42.75      Dfb
    41.75    43.25      Dfb
    41.75    43.75      Dfb
    41.75    44.25      Dfb
    41.75    44.75      Cfa
    41.75    45.25      Cfa
    41.75    45.75      Cfa
    41.75    46.25      Dfb
    41.75    46.75      Dfb
    41.75    47.25      Dfc
    41.75    47.75      Dfb
    41.75    48.25      Cfa
    41.75    48.75      BSk
    41.75    52.75      BSk
    41.75    53.25      BSk
    41.75    53.75      BSk
    41.75    54.25      BSk
    41.75    54.75      BSk
    41.75    55.25      BSk
    41.75    55.75      BWk
    41.75    56.25      BWk
    41.75    56.75      BWk
    41.75    57.25      BWk
    41.75    57.75      BWk
    41.75    58.25      BWk
    41.75    58.75      BWk
    41.75    59.25      BWk
    41.75    59.75      BWk
    41.75    60.25      BWk
    41.75    60.75      BWk
    41.75    61.25      BWk
    41.75    61.75      BWk
    41.75    62.25      BWk
    41.75    62.75      BWk
    41.75    63.25      BWk
    41.75    63.75      BWk
    41.75    64.25      BWk
    41.75    64.75      BWk
    41.75    65.25      BWk
    41.75    65.75      BSk
    41.75    66.25      BSk
    41.75    66.75      BSk
    41.75    67.25      BSk
    41.75    67.75      Csa
    41.75    68.25      Csa
    41.75    68.75      Csa
    41.75    69.25      Csa
    41.75    69.75      Dsa
    41.75    70.25      Dsc
    41.75    70.75      Dsc
    41.75    71.25      Dsc
    41.75    71.75      Dsc
    41.75    72.25      Dsb
    41.75    72.75      Dsb
    41.75    73.25      Dsb
    41.75    73.75      Dsb
    41.75    74.25      Dfb
    41.75    74.75      Dfc
    41.75    75.25      Dfc
    41.75    75.75      Dfc
    41.75    76.25      Dfc
    41.75    76.75      Dfc
    41.75    77.25       ET
    41.75    77.75       ET
    41.75    78.25       ET
    41.75    78.75       ET
    41.75    79.25      Dfc
    41.75    79.75      BSk
    41.75    80.25      BSk
    41.75    80.75      BSk
    41.75    81.25      BWk
    41.75    81.75      BWk
    41.75    82.25      BWk
    41.75    82.75      BWk
    41.75    83.25      BWk
    41.75    83.75      BWk
    41.75    84.25      BWk
    41.75    84.75      BWk
    41.75    85.25      BWk
    41.75    85.75      BWk
    41.75    86.25      BWk
    41.75    86.75      BWk
    41.75    87.25      BWk
    41.75    87.75      BWk
    41.75    88.25      BWk
    41.75    88.75      BWk
    41.75    89.25      BWk
    41.75    89.75      BWk
    41.75    90.25      BWk
    41.75    90.75      BWk
    41.75    91.25      BWk
    41.75    91.75      BWk
    41.75    92.25      BWk
    41.75    92.75      BWk
    41.75    93.25      BWk
    41.75    93.75      BWk
    41.75    94.25      BWk
    41.75    94.75      BWk
    41.75    95.25      BWk
    41.75    95.75      BWk
    41.75    96.25      BWk
    41.75    96.75      BWk
    41.75    97.25      BWk
    41.75    97.75      BWk
    41.75    98.25      BWk
    41.75    98.75      BWk
    41.75    99.25      BWk
    41.75    99.75      BWk
    41.75   100.25      BWk
    41.75   100.75      BWk
    41.75   101.25      BWk
    41.75   101.75      BWk
    41.75   102.25      BWk
    41.75   102.75      BWk
    41.75   103.25      BWk
    41.75   103.75      BWk
    41.75   104.25      BWk
    41.75   104.75      BWk
    41.75   105.25      BWk
    41.75   105.75      BWk
    41.75   106.25      BWk
    41.75   106.75      BWk
    41.75   107.25      BWk
    41.75   107.75      BWk
    41.75   108.25      BWk
    41.75   108.75      BSk
    41.75   109.25      BSk
    41.75   109.75      BSk
    41.75   110.25      BSk
    41.75   110.75      BSk
    41.75   111.25      BSk
    41.75   111.75      BSk
    41.75   112.25      BSk
    41.75   112.75      BSk
    41.75   113.25      BSk
    41.75   113.75      BSk
    41.75   114.25      Dwb
    41.75   114.75      Dwb
    41.75   115.25      Dwb
    41.75   115.75      Dwb
    41.75   116.25      Dwb
    41.75   116.75      Dwb
    41.75   117.25      Dwb
    41.75   117.75      Dwb
    41.75   118.25      Dwb
    41.75   118.75      Dwb
    41.75   119.25      Dwb
    41.75   119.75      Dwb
    41.75   120.25      Dwa
    41.75   120.75      Dwa
    41.75   121.25      Dwa
    41.75   121.75      Dwa
    41.75   122.25      Dwa
    41.75   122.75      Dwa
    41.75   123.25      Dwa
    41.75   123.75      Dwa
    41.75   124.25      Dwa
    41.75   124.75      Dwa
    41.75   125.25      Dwb
    41.75   125.75      Dwb
    41.75   126.25      Dwb
    41.75   126.75      Dwb
    41.75   127.25      Dwb
    41.75   127.75      Dwc
    41.75   128.25      Dwc
    41.75   128.75      Dwc
    41.75   129.25      Dwb
    41.75   129.75      Dwb
    41.75   140.25      Dfb
    41.75   140.75      Dfb
    41.75   141.25      Dfb
    41.75   143.25      Dfb
    42.25  -124.25      Csb
    42.25  -123.75      Csb
    42.25  -123.25      Csb
    42.25  -122.75      Csb
    42.25  -122.25      Csb
    42.25  -121.75      Csb
    42.25  -121.25      Csb
    42.25  -120.75      Csb
    42.25  -120.25      Csb
    42.25  -119.75      Csb
    42.25  -119.25      Dsb
    42.25  -118.75      BSk
    42.25  -118.25      BSk
    42.25  -117.75      BSk
    42.25  -117.25      BSk
    42.25  -116.75      BSk
    42.25  -116.25      BSk
    42.25  -115.75      BSk
    42.25  -115.25      BSk
    42.25  -114.75      BSk
    42.25  -114.25      BSk
    42.25  -113.75      BSk
    42.25  -113.25      BSk
    42.25  -112.75      Dfb
    42.25  -112.25      Dfb
    42.25  -111.75      Dfb
    42.25  -111.25      Dfb
    42.25  -110.75      Dfc
    42.25  -110.25      Dfb
    42.25  -109.75      BSk
    42.25  -109.25      Dfb
    42.25  -108.75      Dfb
    42.25  -108.25      Dfb
    42.25  -107.75      BSk
    42.25  -107.25      BSk
    42.25  -106.75      Dfb
    42.25  -106.25      Dfb
    42.25  -105.75      BSk
    42.25  -105.25      BSk
    42.25  -104.75      BSk
    42.25  -104.25      BSk
    42.25  -103.75      BSk
    42.25  -103.25      BSk
    42.25  -102.75      BSk
    42.25  -102.25      Dfa
    42.25  -101.75      Dfa
    42.25  -101.25      Dfa
    42.25  -100.75      Dfa
    42.25  -100.25      Dfa
    42.25   -99.75      Dfa
    42.25   -99.25      Dfa
    42.25   -98.75      Dfa
    42.25   -98.25      Dfa
    42.25   -97.75      Dfa
    42.25   -97.25      Dfa
    42.25   -96.75      Dfa
    42.25   -96.25      Dfa
    42.25   -95.75      Dfa
    42.25   -95.25      Dfa
    42.25   -94.75      Dfa
    42.25   -94.25      Dfa
    42.25   -93.75      Dfa
    42.25   -93.25      Dfa
    42.25   -92.75      Dfa
    42.25   -92.25      Dfa
    42.25   -91.75      Dfa
    42.25   -91.25      Dfa
    42.25   -90.75      Dfa
    42.25   -90.25      Dfa
    42.25   -89.75      Dfa
    42.25   -89.25      Dfa
    42.25   -88.75      Dfa
    42.25   -88.25      Dfa
    42.25   -87.75      Dfa
    42.25   -86.75      Dfa
    42.25   -86.25      Dfa
    42.25   -85.75      Dfa
    42.25   -85.25      Dfa
    42.25   -84.75      Dfb
    42.25   -84.25      Dfb
    42.25   -83.75      Dfa
    42.25   -83.25      Dfa
    42.25   -82.75      Dfb
    42.25   -82.25      Dfb
    42.25   -81.75      Dfb
    42.25   -80.25      Dfb
    42.25   -79.75      Dfb
    42.25   -79.25      Dfb
    42.25   -78.75      Dfb
    42.25   -78.25      Dfb
    42.25   -77.75      Dfb
    42.25   -77.25      Dfb
    42.25   -76.75      Dfb
    42.25   -76.25      Dfb
    42.25   -75.75      Dfb
    42.25   -75.25      Dfb
    42.25   -74.75      Dfb
    42.25   -74.25      Dfb
